transaction_id,date,account_id,transaction_type,channel,amount,status,exception_reason,region,processing_time_mins
TXN-0FD688A63532,2026-08-17,ACCT-0FD688A63532,ACH,API,9290.79,processed,,Southeast,1.7
TXN-F653FB0D49B1,2026-06-25,ACCT-F653FB0D49B1,Bill Pay,Mobile,315.9,processed,,West,2.6
TXN-7D2B86179FA7,2026-08-28,ACCT-7D2B86179FA7,Bill Pay,Online,1286.7,processed,,Southeast,0.8
TXN-EDB3670F4782,2026-08-17,ACCT-EDB3670F4782,ACH,API,15545.47,failed,,West,28.2
TXN-82358C18F24A,2026-08-20,ACCT-82358C18F24A,Bill Pay,Mobile,2714.71,processed,,Midwest,2.7
TXN-64FD0D4DB8BB,2026-08-26,ACCT-64FD0D4DB8BB,Card,Mobile,276.85,processed,,Southwest,2.5
TXN-566D060EF99A,2026-07-20,ACCT-566D060EF99A,Card,Mobile,36.06,processed,,Northeast,7.8
TXN-CC5BB305846D,2026-06-26,ACCT-CC5BB305846D,Zelle/P2P,Online,114.14,processed,,Southeast,2.3
TXN-F90E9B69AD56,2026-09-03,ACCT-F90E9B69AD56,Wire,Branch,15886.45,processed,,Midwest,3.1
TXN-3A481E728390,2026-07-30,ACCT-3A481E728390,ACH,Mobile,7568.71,processed,,West,0.6
TXN-CE253A93E05D,2026-09-04,ACCT-CE253A93E05D,Check,Mobile,4701.63,processed,,Northeast,1.3
TXN-E34B72D961DE,2026-08-10,ACCT-E34B72D961DE,Wire,Branch,64502.28,processed,,Southeast,28.7
TXN-FBE862E098ED,2026-09-02,ACCT-FBE862E098ED,ACH,Branch,3640.85,processed,,Northeast,1.9
TXN-3022082F133E,2026-07-06,ACCT-3022082F133E,ACH,Branch,4490.74,processed,,Southwest,5.7
TXN-16DFF97759C5,2026-07-20,ACCT-16DFF97759C5,ACH,Online,4412.0,processed,,West,0.9
TXN-210ED2952737,2026-08-21,ACCT-210ED2952737,Check,Branch,3608.16,processed,,West,13.2
TXN-EA55733637D3,2026-09-19,ACCT-EA55733637D3,Card,Mobile,183.28,processed,,Midwest,4.4
TXN-5C0B64218F30,2026-09-02,ACCT-5C0B64218F30,Card,Online,390.82,processed,,West,1.2
TXN-E3296309D54F,2026-07-18,ACCT-E3296309D54F,ACH,API,1583.12,processed,,Southwest,4.1
TXN-AE960D8860E8,2026-08-09,ACCT-AE960D8860E8,ACH,API,3315.34,processed,,Northeast,2.5
TXN-694D098E2DCF,2026-09-17,ACCT-694D098E2DCF,Card,Online,14.17,processed,,Northeast,3.0
TXN-35E801474B56,2026-07-22,ACCT-35E801474B56,Check,Mobile,2212.08,processed,,Southwest,4.5
TXN-FC820F9B7953,2026-09-18,ACCT-FC820F9B7953,Wire,Call Center,18014.69,processed,,West,5.6
TXN-E8B7AE86B2EE,2026-09-11,ACCT-E8B7AE86B2EE,Bill Pay,Online,86.32,processed,,Southeast,8.1
TXN-9C1345877866,2026-07-04,ACCT-9C1345877866,Card,Online,268.8,processed,,Northeast,4.3
TXN-7715D264AD95,2026-08-20,ACCT-7715D264AD95,Check,Mobile,4382.28,processed,,West,1.8
TXN-6C77B607E17D,2026-07-10,ACCT-6C77B607E17D,Wire,Branch,21339.94,processed,,Northeast,1.9
TXN-309CA37DFD28,2026-09-04,ACCT-309CA37DFD28,Bill Pay,Call Center,553.03,processed,,Midwest,3.3
TXN-2A52C1A3F592,2026-08-05,ACCT-2A52C1A3F592,Card,Mobile,69.73,failed,,Midwest,9.2
TXN-A20C25627ED7,2026-08-16,ACCT-A20C25627ED7,Check,Mobile,6839.35,processed,,Southeast,7.6
TXN-5452FE8AC265,2026-08-20,ACCT-5452FE8AC265,Card,Mobile,146.16,processed,,Midwest,5.6
TXN-6C94B428730B,2026-06-29,ACCT-6C94B428730B,Card,Online,14.68,processed,,Midwest,2.0
TXN-67C312330B03,2026-08-12,ACCT-67C312330B03,Check,Branch,9319.29,processed,,Southeast,13.9
TXN-B43EAA42FAC8,2026-08-24,ACCT-B43EAA42FAC8,ACH,Mobile,4848.09,pending,,West,7.5
TXN-F253F4C19888,2026-08-04,ACCT-F253F4C19888,ACH,API,4474.21,processed,,Midwest,1.1
TXN-4A2D50E15535,2026-07-31,ACCT-4A2D50E15535,Card,Online,92.08,processed,,Southeast,8.2
TXN-3F54E388D4FC,2026-09-16,ACCT-3F54E388D4FC,Bill Pay,Mobile,5166.38,processed,,West,9.0
TXN-34E5E3F5728F,2026-07-22,ACCT-34E5E3F5728F,ACH,Mobile,17255.55,processed,,Southeast,5.0
TXN-9EDE71FD9AE0,2026-07-29,ACCT-9EDE71FD9AE0,Check,Branch,19460.15,pending,,Midwest,12.9
TXN-C259CA462777,2026-08-05,ACCT-C259CA462777,Check,Branch,18562.95,processed,,Midwest,0.8
TXN-7C7F34778041,2026-08-28,ACCT-7C7F34778041,Card,Mobile,65.89,processed,,Northeast,6.7
TXN-16B0E04A5A83,2026-08-26,ACCT-16B0E04A5A83,Bill Pay,Mobile,741.7,processed,,Southeast,8.3
TXN-821196656A86,2026-09-21,ACCT-821196656A86,ACH,API,10673.19,failed,,Midwest,46.3
TXN-4AD4EC781AF6,2026-08-23,ACCT-4AD4EC781AF6,ACH,Online,3779.97,processed,,Midwest,4.9
TXN-2C153CE8736F,2026-08-29,ACCT-2C153CE8736F,Bill Pay,Mobile,7740.34,processed,,Midwest,0.8
TXN-A26D1D989C64,2026-06-30,ACCT-A26D1D989C64,Card,Online,107.38,processed,,West,14.6
TXN-00BC4CD66FEA,2026-08-15,ACCT-00BC4CD66FEA,Card,Online,55.86,processed,,West,2.6
TXN-A51BAEE97374,2026-08-21,ACCT-A51BAEE97374,Bill Pay,Mobile,353.56,processed,,Northeast,0.7
TXN-0CC1D9BA93D3,2026-07-16,ACCT-0CC1D9BA93D3,Zelle/P2P,Online,703.49,processed,,Northeast,5.2
TXN-01975C2DD1D1,2026-07-01,ACCT-01975C2DD1D1,Zelle/P2P,Mobile,513.46,processed,,Southeast,15.7
TXN-A424084A460E,2026-07-18,ACCT-A424084A460E,Card,Mobile,127.85,processed,,Southwest,9.4
TXN-A1CA1EB2956D,2026-07-24,ACCT-A1CA1EB2956D,Card,Mobile,69.77,processed,,Southeast,2.2
TXN-D19A2ED62AF6,2026-09-03,ACCT-D19A2ED62AF6,Card,Mobile,1634.21,processed,,Southwest,0.9
TXN-133791C9ECE5,2026-08-31,ACCT-133791C9ECE5,Check,Branch,14208.0,processed,,Midwest,3.5
TXN-A91612704C17,2026-08-31,ACCT-A91612704C17,ACH,Online,9685.79,processed,,Southwest,1.6
TXN-969E41EC1330,2026-09-21,ACCT-969E41EC1330,Card,ATM,162.32,processed,,Northeast,1.8
TXN-270A9A7D4DDF,2026-09-18,ACCT-270A9A7D4DDF,ACH,API,8312.38,processed,,Southwest,5.6
TXN-30F4881556A5,2026-08-12,ACCT-30F4881556A5,Card,Mobile,18.15,pending,,Midwest,12.3
TXN-798C5A712FFD,2026-07-17,ACCT-798C5A712FFD,Wire,Call Center,122069.93,failed,,Southeast,55.6
TXN-ACE512C344AE,2026-09-10,ACCT-ACE512C344AE,Zelle/P2P,Online,3038.0,processed,,West,2.4
TXN-EDF55594B59E,2026-06-29,ACCT-EDF55594B59E,ACH,Mobile,7010.3,processed,,Northeast,1.7
TXN-42D445F4EB91,2026-08-28,ACCT-42D445F4EB91,ACH,Branch,72077.32,processed,,Southwest,1.4
TXN-0409ACD934FB,2026-08-07,ACCT-0409ACD934FB,Wire,Call Center,4202.84,processed,,Northeast,74.7
TXN-29281CDCD19F,2026-07-29,ACCT-29281CDCD19F,Zelle/P2P,Mobile,485.02,processed,,Southwest,15.6
TXN-11D4EA560BA8,2026-08-19,ACCT-11D4EA560BA8,Card,Online,280.43,processed,,Midwest,24.9
TXN-883BE8183091,2026-07-10,ACCT-883BE8183091,ACH,API,7643.18,processed,,Southeast,0.6
TXN-9B59026D8817,2026-07-17,ACCT-9B59026D8817,Check,Mobile,9363.68,processed,,Northeast,0.6
TXN-7843DF8E8F6C,2026-09-16,ACCT-7843DF8E8F6C,ACH,Online,5269.71,processed,,Southeast,3.6
TXN-61EAE731F0C3,2026-09-15,ACCT-61EAE731F0C3,ACH,API,19639.03,processed,,Northeast,2.4
TXN-806D3B873A96,2026-09-03,ACCT-806D3B873A96,Card,Online,192.81,processed,,Southwest,1.5
TXN-1D9C8669CA30,2026-08-30,ACCT-1D9C8669CA30,Check,Mobile,37562.39,processed,,West,4.3
TXN-9CA6D5473BA1,2026-06-29,ACCT-9CA6D5473BA1,ACH,Mobile,17873.26,processed,,Southeast,2.0
TXN-DF8541C1C7A1,2026-07-31,ACCT-DF8541C1C7A1,ACH,Online,2804.45,processed,,Southeast,4.5
TXN-589F95EAD23A,2026-06-28,ACCT-589F95EAD23A,Card,Online,64.45,processed,,Southeast,1.2
TXN-211F5866F28A,2026-08-06,ACCT-211F5866F28A,ACH,API,16304.88,processed,,Northeast,2.5
TXN-FFFA2B296822,2026-09-15,ACCT-FFFA2B296822,ACH,Mobile,14349.56,processed,,West,2.6
TXN-4D2A78E5C3D3,2026-07-13,ACCT-4D2A78E5C3D3,ACH,Branch,1339.21,processed,,West,1.4
TXN-CC8C733E1875,2026-07-04,ACCT-CC8C733E1875,ACH,API,8194.95,processed,,Midwest,3.1
TXN-B3ADE165288C,2026-09-09,ACCT-B3ADE165288C,ACH,Mobile,2898.08,processed,,West,3.4
TXN-F9CD07AB4047,2026-08-04,ACCT-F9CD07AB4047,Bill Pay,Online,657.55,processed,,Southwest,3.3
TXN-0A9CBE9D9C66,2026-07-19,ACCT-0A9CBE9D9C66,Card,ATM,129.99,processed,,West,1.2
TXN-4CE002AAEDEB,2026-07-01,ACCT-4CE002AAEDEB,ACH,Online,11635.95,processed,,Midwest,0.6
TXN-EE38E7799140,2026-09-07,ACCT-EE38E7799140,Bill Pay,Mobile,504.15,processed,,Northeast,3.3
TXN-AF4D5D2C4A4B,2026-07-20,ACCT-AF4D5D2C4A4B,Zelle/P2P,Mobile,222.61,processed,,Southwest,4.6
TXN-EC508B70C91B,2026-07-31,ACCT-EC508B70C91B,ACH,Branch,360.42,processed,,Southeast,1.7
TXN-B2A79BD4A1BC,2026-07-01,ACCT-B2A79BD4A1BC,Card,Online,189.71,processed,,Southwest,5.7
TXN-F658E746131F,2026-09-02,ACCT-F658E746131F,Check,ATM,823.91,processed,,Southwest,14.1
TXN-804310E173A8,2026-08-03,ACCT-804310E173A8,ACH,Online,602216.06,processed,,West,4.6
TXN-C77639710BD8,2026-08-04,ACCT-C77639710BD8,Wire,Call Center,32629.26,pending,,Midwest,8.8
TXN-8B20138528B3,2026-07-30,ACCT-8B20138528B3,Card,Mobile,57.73,processed,,West,2.8
TXN-5F43732F8FC7,2026-09-09,ACCT-5F43732F8FC7,Card,Mobile,42.73,processed,,Southeast,1.5
TXN-6DC3BB5F2874,2026-08-01,ACCT-6DC3BB5F2874,ACH,Branch,27984.2,processed,,Southeast,6.2
TXN-30606AC3B4FD,2026-08-10,ACCT-30606AC3B4FD,ACH,API,2805.07,processed,,Midwest,2.9
TXN-9D82BA2125AE,2026-08-04,ACCT-9D82BA2125AE,Card,Online,58.33,processed,,Midwest,2.6
TXN-A0E73857681D,2026-08-11,ACCT-A0E73857681D,Check,Branch,433.36,processed,,Northeast,6.9
TXN-251D298116E3,2026-07-03,ACCT-251D298116E3,ACH,API,17653.68,processed,,Southwest,1.1
TXN-3458D083166E,2026-07-17,ACCT-3458D083166E,Zelle/P2P,Mobile,106.45,processed,,Southeast,1.4
TXN-884486E0E1E2,2026-06-24,ACCT-884486E0E1E2,Card,Mobile,165.75,processed,,Southeast,7.3
TXN-CB308ACE4DA6,2026-07-10,ACCT-CB308ACE4DA6,Card,Mobile,102.28,processed,,Southeast,0.6
TXN-08452988F4C7,2026-07-10,ACCT-08452988F4C7,Card,Online,64.53,processed,,Midwest,4.4
TXN-A207C35D8417,2026-09-20,ACCT-A207C35D8417,Bill Pay,Mobile,1936.4,processed,,Southwest,3.8
TXN-57B100CDE2A9,2026-08-25,ACCT-57B100CDE2A9,Check,Mobile,7007.9,processed,,Midwest,4.7
TXN-FEE5C743B099,2026-08-17,ACCT-FEE5C743B099,Card,Mobile,68.74,processed,,Southwest,5.2
TXN-B368537ED2FE,2026-07-29,ACCT-B368537ED2FE,Bill Pay,Call Center,1022.86,processed,,Southeast,0.5
TXN-CD2ED2D000E7,2026-06-29,ACCT-CD2ED2D000E7,Card,Mobile,247.25,processed,,Midwest,2.3
TXN-C4A7E93627A4,2026-08-14,ACCT-C4A7E93627A4,Wire,Call Center,62117.4,processed,,Southeast,6.1
TXN-DD8826B4B2A6,2026-07-20,ACCT-DD8826B4B2A6,ACH,Online,2761.7,processed,,Northeast,1.3
TXN-53903AC88832,2026-08-17,ACCT-53903AC88832,ACH,Online,677.91,processed,,West,1.5
TXN-35F8F65F38C2,2026-08-31,ACCT-35F8F65F38C2,Card,Online,196.27,processed,,Southwest,1.3
TXN-7C80A593CEF0,2026-09-17,ACCT-7C80A593CEF0,ACH,Online,2189.02,processed,,Southeast,9.5
TXN-72D6B53B5E4F,2026-09-18,ACCT-72D6B53B5E4F,ACH,Online,3059.64,processed,,Northeast,0.9
TXN-8ADB2956AB78,2026-09-14,ACCT-8ADB2956AB78,Card,Online,58.68,processed,,Midwest,2.0
TXN-2BDF394D6758,2026-08-03,ACCT-2BDF394D6758,ACH,API,55716.32,processed,,Southeast,1.5
TXN-53F4041BA0CC,2026-06-30,ACCT-53F4041BA0CC,Check,Branch,2102.96,processed,,Southwest,21.3
TXN-A1F990B457CF,2026-07-08,ACCT-A1F990B457CF,Zelle/P2P,Online,1895.83,processed,,Southeast,1.8
TXN-CA2EBE2C096F,2026-07-21,ACCT-CA2EBE2C096F,ACH,API,1667.93,processed,,Northeast,1.6
TXN-4572BF951712,2026-09-19,ACCT-4572BF951712,Card,Mobile,39.93,processed,,Southwest,36.2
TXN-E58F301E6B6A,2026-09-11,ACCT-E58F301E6B6A,ACH,API,6988.2,processed,,West,1.2
TXN-BB60458B0243,2026-07-27,ACCT-BB60458B0243,Card,Mobile,55.19,processed,,Southwest,2.0
TXN-80335C1F5DA1,2026-07-15,ACCT-80335C1F5DA1,Check,Mobile,2261.06,processed,,Northeast,2.8
TXN-9D372080662D,2026-08-10,ACCT-9D372080662D,Zelle/P2P,Online,365.34,processed,,Northeast,0.7
TXN-2B5BB8C71C9E,2026-08-06,ACCT-2B5BB8C71C9E,Card,Mobile,65.49,processed,,Southwest,14.0
TXN-2A69EED5181B,2026-08-20,ACCT-2A69EED5181B,Wire,Call Center,13468.1,processed,,Southeast,26.0
TXN-34F99393D2FF,2026-09-18,ACCT-34F99393D2FF,ACH,API,8258.96,processed,,Southeast,3.9
TXN-354FBB9EC215,2026-09-07,ACCT-354FBB9EC215,Card,ATM,1239.04,processed,,Midwest,1.5
TXN-3F830B0A5A42,2026-06-28,ACCT-3F830B0A5A42,Wire,Call Center,104921.39,processed,,West,23.5
TXN-E4F30145497A,2026-08-19,ACCT-E4F30145497A,ACH,API,507.27,processed,,Southwest,3.9
TXN-2F8D8A712A3B,2026-09-18,ACCT-2F8D8A712A3B,ACH,Mobile,2880.83,processed,,Northeast,4.0
TXN-E23EC3299EB6,2026-07-27,ACCT-E23EC3299EB6,ACH,API,16576.14,processed,,Midwest,3.3
TXN-50192F27ED44,2026-07-07,ACCT-50192F27ED44,ACH,Online,12378.92,processed,,Southwest,2.2
TXN-A90AFCE2A740,2026-09-14,ACCT-A90AFCE2A740,Card,ATM,42.28,processed,,Northeast,3.0
TXN-DDEE85D593C2,2026-07-22,ACCT-DDEE85D593C2,ACH,Branch,972.06,processed,,Southeast,2.8
TXN-75317C638346,2026-08-17,ACCT-75317C638346,Zelle/P2P,Online,237.51,processed,,Southwest,1.8
TXN-740A2A2A7001,2026-09-07,ACCT-740A2A2A7001,ACH,Online,799.03,processed,,Southwest,2.2
TXN-DC345D015A47,2026-09-10,ACCT-DC345D015A47,Card,Online,106.4,processed,,Northeast,2.5
TXN-06979A58380A,2026-07-21,ACCT-06979A58380A,Check,Branch,1926.67,processed,,Southeast,2.1
TXN-BEC29F1E7820,2026-07-10,ACCT-BEC29F1E7820,Check,Branch,10574.95,pending,,Northeast,0.5
TXN-07433C9D26C3,2026-09-11,ACCT-07433C9D26C3,Wire,Branch,25881.5,processed,,Southwest,26.5
TXN-273085A1D29C,2026-07-30,ACCT-273085A1D29C,Bill Pay,Online,2600.43,processed,,Midwest,7.8
TXN-E7A6A9D8B5CC,2026-07-03,ACCT-E7A6A9D8B5CC,Check,Branch,5982.13,processed,,Northeast,2.2
TXN-AC7ADAD6960B,2026-08-13,ACCT-AC7ADAD6960B,ACH,Online,17911.42,processed,,Northeast,3.9
TXN-B075B077003F,2026-08-27,ACCT-B075B077003F,Card,Mobile,794.54,processed,,West,16.8
TXN-B0CFD9ADFD36,2026-09-15,ACCT-B0CFD9ADFD36,Zelle/P2P,Online,189.11,processed,,Midwest,4.4
TXN-85240720B521,2026-07-29,ACCT-85240720B521,ACH,Mobile,4225.19,processed,,Southwest,1.7
TXN-C299BFA9C4EA,2026-09-02,ACCT-C299BFA9C4EA,Card,Mobile,474.31,processed,,Southwest,10.4
TXN-257F3DE9149A,2026-08-06,ACCT-257F3DE9149A,Bill Pay,Online,261.01,processed,,Northeast,2.6
TXN-AD35E7EFE14A,2026-06-24,ACCT-AD35E7EFE14A,Zelle/P2P,Mobile,190.54,processed,,Northeast,12.5
TXN-8881360ED7D0,2026-07-22,ACCT-8881360ED7D0,Card,Mobile,33.5,processed,,Northeast,8.3
TXN-0D36AB1DFC50,2026-08-18,ACCT-0D36AB1DFC50,Bill Pay,Online,2408.93,processed,,West,8.1
TXN-EEEFC1FC79AE,2026-09-18,ACCT-EEEFC1FC79AE,Wire,Branch,73563.86,processed,,West,6.1
TXN-F963AE8DCED6,2026-08-20,ACCT-F963AE8DCED6,ACH,API,6647.3,processed,,Midwest,1.0
TXN-43A599E19E8E,2026-09-01,ACCT-43A599E19E8E,Card,ATM,197.69,processed,,Midwest,9.8
TXN-C4406A16DF46,2026-09-07,ACCT-C4406A16DF46,Card,Online,71.63,processed,,Midwest,0.8
TXN-6C9E0EA1852F,2026-07-14,ACCT-6C9E0EA1852F,Card,Online,40.62,pending,,Southeast,2.7
TXN-F3D99C0DB544,2026-07-29,ACCT-F3D99C0DB544,Card,Online,331.04,processed,,West,1.5
TXN-DC2EE521C7B4,2026-07-27,ACCT-DC2EE521C7B4,Wire,Call Center,37239.79,exception,Amount exceeds limit,Southeast,7.4
TXN-C85262434075,2026-07-04,ACCT-C85262434075,ACH,Mobile,2076.1,processed,,Northeast,1.3
TXN-9D87DD1E9A30,2026-08-25,ACCT-9D87DD1E9A30,Card,ATM,90.27,processed,,Southeast,0.6
TXN-BBEB842CDD84,2026-06-30,ACCT-BBEB842CDD84,ACH,Online,2646.85,processed,,Northeast,2.8
TXN-CE332C83A236,2026-07-22,ACCT-CE332C83A236,Bill Pay,Online,754.21,processed,,Midwest,1.5
TXN-3BA01A1D9B6C,2026-07-21,ACCT-3BA01A1D9B6C,Card,Mobile,183.43,failed,,Northeast,10.3
TXN-B103B4B46639,2026-07-13,ACCT-B103B4B46639,Card,Mobile,236.42,processed,,Northeast,3.3
TXN-D36774C5729F,2026-08-10,ACCT-D36774C5729F,ACH,API,826.17,processed,,Midwest,1.0
TXN-67E0BDB7B6C5,2026-07-07,ACCT-67E0BDB7B6C5,Card,ATM,162.0,processed,,Southwest,1.2
TXN-528F63F77133,2026-07-08,ACCT-528F63F77133,Bill Pay,Online,1015.8,processed,,Southeast,7.2
TXN-520DB82DFC91,2026-07-21,ACCT-520DB82DFC91,Zelle/P2P,Online,209.33,processed,,Southwest,1.4
TXN-1326C6C44CC5,2026-09-17,ACCT-1326C6C44CC5,Card,Online,174.1,processed,,West,5.9
TXN-2DDFE15F039D,2026-09-04,ACCT-2DDFE15F039D,Zelle/P2P,Mobile,207.52,processed,,Midwest,2.7
TXN-6EC429CB5D44,2026-07-22,ACCT-6EC429CB5D44,Card,Mobile,43.93,processed,,Northeast,0.5
TXN-FB5F8E772A4D,2026-06-24,ACCT-FB5F8E772A4D,Wire,Call Center,17222.37,processed,,West,12.6
TXN-E4DCBC85E5F4,2026-08-28,ACCT-E4DCBC85E5F4,Card,Online,72.34,processed,,Southeast,6.2
TXN-2686CE411DEF,2026-08-27,ACCT-2686CE411DEF,ACH,Online,6543.28,processed,,West,3.1
TXN-0F2CCE1AA7F0,2026-07-10,ACCT-0F2CCE1AA7F0,Wire,Branch,19178.8,processed,,West,3.9
TXN-1DF90634FD0A,2026-08-22,ACCT-1DF90634FD0A,Wire,Call Center,133589.0,processed,,Northeast,14.8
TXN-ABDBEC893ECC,2026-08-21,ACCT-ABDBEC893ECC,ACH,API,2269.93,processed,,Southeast,1.8
TXN-A9ECD83C2D2D,2026-08-17,ACCT-A9ECD83C2D2D,Check,Branch,4779.28,processed,,Midwest,8.7
TXN-6DEBD8DA5801,2026-07-26,ACCT-6DEBD8DA5801,Zelle/P2P,Mobile,54.94,processed,,Northeast,6.0
TXN-2315BD64E75A,2026-07-10,ACCT-2315BD64E75A,Card,Mobile,183.57,processed,,Southwest,3.8
TXN-B55CD27597B9,2026-07-28,ACCT-B55CD27597B9,ACH,API,3526.17,processed,,Northeast,1.2
TXN-E0C8ED73E7D7,2026-07-13,ACCT-E0C8ED73E7D7,ACH,Mobile,7729.13,exception,Account number mismatch,Northeast,6.5
TXN-591B63CD43F1,2026-09-17,ACCT-591B63CD43F1,Card,Mobile,121.75,failed,,Northeast,19.9
TXN-E08BC73CBD79,2026-07-23,ACCT-E08BC73CBD79,ACH,Online,5099.22,processed,,Midwest,6.4
TXN-F48F908EC1DB,2026-08-25,ACCT-F48F908EC1DB,Card,Online,41.28,processed,,Midwest,0.7
TXN-038E8E04C208,2026-09-16,ACCT-038E8E04C208,Wire,Call Center,42694.77,processed,,West,12.6
TXN-9EB8B432FAF8,2026-08-13,ACCT-9EB8B432FAF8,Bill Pay,Mobile,1162.82,processed,,Midwest,2.2
TXN-690395987014,2026-07-05,ACCT-690395987014,Bill Pay,Mobile,230.91,processed,,Midwest,7.8
TXN-1D2370367B8A,2026-09-15,ACCT-1D2370367B8A,Card,Mobile,341.25,processed,,Southeast,9.8
TXN-A3486138DA3D,2026-07-21,ACCT-A3486138DA3D,ACH,Online,2546.67,processed,,Midwest,5.5
TXN-B422361DB5C1,2026-08-25,ACCT-B422361DB5C1,ACH,API,5785.32,processed,,Northeast,5.1
TXN-EB92708A47D3,2026-09-01,ACCT-EB92708A47D3,ACH,API,3962.37,processed,,Southeast,3.8
TXN-6F11AFF106AC,2026-09-02,ACCT-6F11AFF106AC,Check,Branch,1546.83,processed,,Southwest,5.0
TXN-C1698979B983,2026-07-22,ACCT-C1698979B983,Card,Online,92.15,processed,,Midwest,10.0
TXN-2A437E50DF24,2026-08-16,ACCT-2A437E50DF24,Zelle/P2P,Mobile,355.22,processed,,Northeast,18.2
TXN-32EFE6A0CF49,2026-08-04,ACCT-32EFE6A0CF49,ACH,API,12873.91,processed,,Northeast,4.1
TXN-39C82E70EF48,2026-08-25,ACCT-39C82E70EF48,Card,ATM,355.7,processed,,Northeast,5.1
TXN-890EBDF964B6,2026-07-30,ACCT-890EBDF964B6,Check,Branch,14272.21,processed,,Southeast,2.4
TXN-6BFA3AA7296F,2026-07-13,ACCT-6BFA3AA7296F,ACH,Online,1277.62,processed,,Midwest,5.3
TXN-27E17B83D7F6,2026-08-06,ACCT-27E17B83D7F6,Check,Branch,6120.61,processed,,Northeast,2.2
TXN-DECFE6C6693F,2026-07-28,ACCT-DECFE6C6693F,Bill Pay,Online,1397.34,processed,,Southwest,1.6
TXN-184EB9D5F7FD,2026-09-10,ACCT-184EB9D5F7FD,Bill Pay,Call Center,1062.91,processed,,Southwest,1.1
TXN-D0D624BC0B9B,2026-09-20,ACCT-D0D624BC0B9B,ACH,Mobile,2844.04,processed,,Midwest,2.9
TXN-4D1149F568AF,2026-08-28,ACCT-4D1149F568AF,ACH,API,12458.21,processed,,Southwest,10.5
TXN-B097F5EFF0C0,2026-08-04,ACCT-B097F5EFF0C0,Card,Online,78.66,processed,,Northeast,15.3
TXN-AC9DA4E430A2,2026-08-11,ACCT-AC9DA4E430A2,Check,Branch,16504.64,processed,,Northeast,4.6
TXN-C15195E527AA,2026-06-30,ACCT-C15195E527AA,Check,Mobile,4229.95,processed,,Northeast,3.2
TXN-A29DC99A7700,2026-08-20,ACCT-A29DC99A7700,ACH,Branch,3634.05,processed,,Southwest,5.8
TXN-25D4EAA6EE1F,2026-07-31,ACCT-25D4EAA6EE1F,ACH,Branch,1930.0,failed,,Southwest,22.2
TXN-1B9340FF517E,2026-08-28,ACCT-1B9340FF517E,Card,Online,107.93,processed,,Northeast,1.6
TXN-123BB1E9CA37,2026-07-16,ACCT-123BB1E9CA37,ACH,Online,1372.5,processed,,Midwest,2.3
TXN-76585EEC5892,2026-07-25,ACCT-76585EEC5892,Check,Branch,3751.2,processed,,Southwest,1.0
TXN-992C84D8F5FE,2026-08-24,ACCT-992C84D8F5FE,Card,Online,60.67,processed,,Southeast,3.7
TXN-B5AECE025038,2026-08-06,ACCT-B5AECE025038,Wire,Call Center,2653.13,processed,,Midwest,12.8
TXN-175B51767164,2026-08-06,ACCT-175B51767164,ACH,Online,4364.26,processed,,Midwest,3.5
TXN-DC6350721F6E,2026-09-01,ACCT-DC6350721F6E,Card,Online,183.57,processed,,Midwest,3.4
TXN-082E27889195,2026-09-16,ACCT-082E27889195,Check,Mobile,20846.41,exception,Duplicate submission,Northeast,6.9
TXN-ADEED5C1FD73,2026-07-15,ACCT-ADEED5C1FD73,Bill Pay,Online,503.91,processed,,West,2.6
TXN-799125DF5410,2026-09-10,ACCT-799125DF5410,Card,Online,76.66,processed,,Southwest,4.1
TXN-81A282133995,2026-08-05,ACCT-81A282133995,Check,Branch,3819.32,processed,,Midwest,0.8
TXN-5FF56049D1B9,2026-09-03,ACCT-5FF56049D1B9,Bill Pay,Mobile,2679.57,processed,,Midwest,0.7
TXN-2593524BD191,2026-07-31,ACCT-2593524BD191,Card,Mobile,385.5,processed,,Northeast,5.1
TXN-994303330EE1,2026-08-03,ACCT-994303330EE1,Bill Pay,Mobile,501.0,processed,,Southwest,7.7
TXN-9529235463AD,2026-08-26,ACCT-9529235463AD,Wire,Call Center,36814.84,processed,,Midwest,20.5
TXN-08F2C7A71012,2026-08-27,ACCT-08F2C7A71012,ACH,Branch,597.76,processed,,Northeast,3.4
TXN-2239804DF6C3,2026-08-29,ACCT-2239804DF6C3,Card,Online,184.7,processed,,Southwest,2.2
TXN-ABF231F1BFF9,2026-08-15,ACCT-ABF231F1BFF9,Check,Branch,1360.73,processed,,Southeast,3.4
TXN-26DA6CFBE7DE,2026-08-25,ACCT-26DA6CFBE7DE,Card,ATM,46.72,processed,,Southwest,1.0
TXN-E1ACC913A67A,2026-09-06,ACCT-E1ACC913A67A,Card,Online,19.64,processed,,Midwest,20.9
TXN-6794C4674A84,2026-09-16,ACCT-6794C4674A84,Bill Pay,Mobile,1811.11,processed,,Northeast,9.0
TXN-F0CE886CA0B3,2026-07-16,ACCT-F0CE886CA0B3,ACH,Online,1879.37,processed,,Northeast,13.3
TXN-C1E20D7CFC15,2026-06-28,ACCT-C1E20D7CFC15,Card,Mobile,104.98,processed,,Southeast,3.5
TXN-73D3F1BA0625,2026-09-03,ACCT-73D3F1BA0625,ACH,API,13332.88,processed,,Midwest,3.5
TXN-CFF4F909408F,2026-08-26,ACCT-CFF4F909408F,ACH,Online,15075.32,processed,,Southwest,7.3
